,query_id,table_id,row,col,nul,in_links,out_links,pgcount,tImp,leftColhits,SecColhits,bodyhits,qInPgTitle,qInTableTitle,query_l,idf1,idf2,idf3,idf4,idf5,idf6,rel
83,2,table-0331-42,1,3,0,42,188,34.48351648351648,1.0,0,0,0,0.03571428571428571,0.03571428571428571,3,4.428092001517128,5.5855447902081705,5.5855447902081705,4.93891762528312,2.43826261852698,2.1722990700298417,1
84,2,table-1552-729,6,4,0,12812,678,1886.131868131868,0.14285714285714285,0,0,0,0.03225806451612903,0.03225806451612903,3,4.428092001517128,5.5855447902081705,5.5855447902081705,4.93891762528312,2.43826261852698,2.1722990700298417,1
85,2,table-0654-76,2,5,3,298,305,12.406593406593409,0.5,0,0,0,0.0,0.0,3,4.428092001517128,5.5855447902081705,5.5855447902081705,4.93891762528312,2.43826261852698,2.1722990700298417,1
86,2,table-0379-471,1,5,0,168,223,8.483516483516484,0.16666666666666666,0,0,0,0.030303030303030307,0.030303030303030307,3,4.428092001517128,5.5855447902081705,5.5855447902081705,4.93891762528312,2.43826261852698,2.1722990700298417,1
87,2,table-0371-307,1,5,0,93,168,6.8901098901098905,0.16666666666666666,0,0,0,0.03448275862068965,0.0,3,4.428092001517128,5.5855447902081705,5.5855447902081705,4.93891762528312,2.43826261852698,2.1722990700298417,1
88,2,table-1047-58,1,5,0,122,165,14.24175824175824,0.3333333333333333,0,0,0,0.0,0.04,3,4.428092001517128,5.5855447902081705,5.5855447902081705,4.93891762528312,2.43826261852698,2.1722990700298417,1
89,2,table-1564-439,4,5,2,212,155,22.0989010989011,0.16666666666666666,0,0,0,0.024390243902439025,0.0,3,4.428092001517128,5.5855447902081705,5.5855447902081705,4.93891762528312,2.43826261852698,2.1722990700298417,1
90,2,table-0406-134,26,5,0,456,687,28.923076923076927,0.14285714285714285,0,0,0,0.0,0.0,3,4.428092001517128,5.5855447902081705,5.5855447902081705,4.93891762528312,2.43826261852698,2.1722990700298417,1
91,2,table-0223-565,3,5,0,324,319,13.043956043956046,0.3333333333333333,0,0,0,0.0,0.0,3,4.428092001517128,5.5855447902081705,5.5855447902081705,4.93891762528312,2.43826261852698,2.1722990700298417,1
92,2,table-0386-945,4,6,0,17,28,4.065934065934067,1.0,0,0,0,0.0,0.0,3,4.428092001517128,5.5855447902081705,5.5855447902081705,4.93891762528312,2.43826261852698,2.1722990700298417,1
93,2,table-0562-150,5,5,7,59,167,3.021978021978022,0.1111111111111111,0,0,0,0.019230769230769232,0.0,3,4.428092001517128,5.5855447902081705,5.5855447902081705,4.93891762528312,2.43826261852698,2.1722990700298417,1
94,2,table-0899-793,4,5,4,123,233,4.131868131868131,0.5,0,0,0,0.0,0.0,3,4.428092001517128,5.5855447902081705,5.5855447902081705,4.93891762528312,2.43826261852698,2.1722990700298417,1
95,2,table-1408-874,6,5,6,226,255,25.967032967032967,0.16666666666666666,0,0,0,0.022222222222222227,0.0,3,4.428092001517128,5.5855447902081705,5.5855447902081705,4.93891762528312,2.43826261852698,2.1722990700298417,1
96,2,table-0367-57,5,9,1,90,301,65.18681318681318,0.25,0,0,0,0.0,0.0,3,4.428092001517128,5.5855447902081705,5.5855447902081705,4.93891762528312,2.43826261852698,2.1722990700298417,0
97,2,table-0530-747,5,7,1,46,38,8.010989010989011,0.5,0,0,0,0.0,0.0,3,4.428092001517128,5.5855447902081705,5.5855447902081705,4.93891762528312,2.43826261852698,2.1722990700298417,0
98,2,table-0891-125,5,7,1,56,37,12.120879120879119,0.5,0,0,0,0.0,0.0,3,4.428092001517128,5.5855447902081705,5.5855447902081705,4.93891762528312,2.43826261852698,2.1722990700298417,0
99,2,table-0938-613,1,5,0,81,104,6.142857142857142,0.25,0,0,0,0.0,0.04166666666666666,3,4.428092001517128,5.5855447902081705,5.5855447902081705,4.93891762528312,2.43826261852698,2.1722990700298417,0
100,2,table-1064-455,5,6,2,60,83,9.406593406593409,0.3333333333333333,0,0,0,0.0,0.03225806451612903,3,4.428092001517128,5.5855447902081705,5.5855447902081705,4.93891762528312,2.43826261852698,2.1722990700298417,0
101,2,table-0384-730,3,4,1,106,158,22.95604395604396,0.125,0,0,0,0.0,0.0,3,4.428092001517128,5.5855447902081705,5.5855447902081705,4.93891762528312,2.43826261852698,2.1722990700298417,0
102,2,table-1064-381,5,6,2,100,132,20.76923076923077,0.3333333333333333,0,0,0,0.0,0.02631578947368421,3,4.428092001517128,5.5855447902081705,5.5855447902081705,4.93891762528312,2.43826261852698,2.1722990700298417,0
103,2,table-1047-143,1,5,0,131,164,8.846153846153848,0.25,0,0,0,0.0,0.038461538461538464,3,4.428092001517128,5.5855447902081705,5.5855447902081705,4.93891762528312,2.43826261852698,2.1722990700298417,0
104,2,table-1047-140,1,5,0,140,168,17.714285714285715,0.3333333333333333,0,0,0,0.0,0.038461538461538464,3,4.428092001517128,5.5855447902081705,5.5855447902081705,4.93891762528312,2.43826261852698,2.1722990700298417,0
105,2,table-1047-153,1,5,0,143,221,29.51648351648352,0.3333333333333333,0,0,0,0.0,0.03571428571428571,3,4.428092001517128,5.5855447902081705,5.5855447902081705,4.93891762528312,2.43826261852698,2.1722990700298417,0
106,2,table-0938-612,1,5,0,81,104,6.142857142857142,0.25,0,0,0,0.0,0.0,3,4.428092001517128,5.5855447902081705,5.5855447902081705,4.93891762528312,2.43826261852698,2.1722990700298417,0
107,2,table-1064-402,5,6,2,59,80,8.714285714285714,0.3333333333333333,0,0,0,0.0,0.0,3,4.428092001517128,5.5855447902081705,5.5855447902081705,4.93891762528312,2.43826261852698,2.1722990700298417,0
108,2,table-1064-384,5,6,2,96,130,16.857142857142858,0.25,0,0,0,0.0,0.0,3,4.428092001517128,5.5855447902081705,5.5855447902081705,4.93891762528312,2.43826261852698,2.1722990700298417,0
109,2,table-1064-451,5,6,2,70,65,12.945054945054945,0.25,0,0,0,0.0,0.0,3,4.428092001517128,5.5855447902081705,5.5855447902081705,4.93891762528312,2.43826261852698,2.1722990700298417,0
110,2,table-1064-388,5,6,2,120,151,14.087912087912088,0.3333333333333333,0,0,0,0.0,0.0,3,4.428092001517128,5.5855447902081705,5.5855447902081705,4.93891762528312,2.43826261852698,2.1722990700298417,0
111,2,table-0938-969,2,5,0,217,226,12.186813186813184,0.16666666666666666,0,0,0,0.0,0.027027027027027032,3,4.428092001517128,5.5855447902081705,5.5855447902081705,4.93891762528312,2.43826261852698,2.1722990700298417,0
112,2,table-1064-447,5,6,2,63,67,9.692307692307693,0.25,0,0,0,0.0,0.0,3,4.428092001517128,5.5855447902081705,5.5855447902081705,4.93891762528312,2.43826261852698,2.1722990700298417,0
113,2,table-1629-769,16,5,2,349,293,98.04395604395604,1.0,0,0,0,0.0,0.0,3,4.428092001517128,5.5855447902081705,5.5855447902081705,4.93891762528312,2.43826261852698,2.1722990700298417,0
114,2,table-0391-689,2,9,2,126,126,21.912087912087912,1.0,0,0,0,0.0,0.0,3,4.428092001517128,5.5855447902081705,5.5855447902081705,4.93891762528312,2.43826261852698,2.1722990700298417,0
115,2,table-1145-422,2,5,0,122,162,6.9010989010989015,0.25,0,0,0,0.0,0.0,3,4.428092001517128,5.5855447902081705,5.5855447902081705,4.93891762528312,2.43826261852698,2.1722990700298417,0
116,2,table-0218-15,12,5,0,384,433,22.494505494505493,0.16666666666666666,0,0,0,0.0,0.0,3,4.428092001517128,5.5855447902081705,5.5855447902081705,4.93891762528312,2.43826261852698,2.1722990700298417,0
117,2,table-0223-179,2,5,0,442,394,37.47252747252747,0.3333333333333333,0,0,0,0.0,0.0,3,4.428092001517128,5.5855447902081705,5.5855447902081705,4.93891762528312,2.43826261852698,2.1722990700298417,0
118,2,table-1145-440,2,5,0,65,81,4.6923076923076925,0.25,0,0,0,0.0,0.0,3,4.428092001517128,5.5855447902081705,5.5855447902081705,4.93891762528312,2.43826261852698,2.1722990700298417,0
119,2,table-1574-263,1,5,0,307,369,12.879120879120881,0.25,0,0,0,0.0,0.0,3,4.428092001517128,5.5855447902081705,5.5855447902081705,4.93891762528312,2.43826261852698,2.1722990700298417,0
120,2,table-1186-590,6,5,6,24,240,12.076923076923075,0.14285714285714285,0,0,0,0.0,0.0,3,4.428092001517128,5.5855447902081705,5.5855447902081705,4.93891762528312,2.43826261852698,2.1722990700298417,0
121,3,table-1254-979,5,3,1,74,41,3.879120879120879,1.0,0,0,0,0.0,0.0,2,0.0,6.374002150572442,6.374002150572442,14.580585764893193,10.223876938203603,9.69023663667144,2
122,3,table-1275-187,3,3,0,79,17,5.5054945054945055,1.0,0,0,0,0.0,0.0,2,0.0,6.374002150572442,6.374002150572442,14.580585764893193,10.223876938203603,9.69023663667144,2
123,3,table-0005-921,3,7,0,23,67,13.747252747252743,0.14285714285714285,0,0,0,0.0,0.0,2,0.0,6.374002150572442,6.374002150572442,14.580585764893193,10.223876938203603,9.69023663667144,1
124,3,table-0005-922,3,7,0,23,67,13.747252747252743,0.14285714285714285,0,0,0,0.0,0.0,2,0.0,6.374002150572442,6.374002150572442,14.580585764893193,10.223876938203603,9.69023663667144,1
125,3,table-0005-924,3,7,0,23,67,13.747252747252743,0.14285714285714285,0,0,0,0.0,0.0,2,0.0,6.374002150572442,6.374002150572442,14.580585764893193,10.223876938203603,9.69023663667144,1
126,3,table-0005-923,3,7,0,23,67,13.747252747252743,0.14285714285714285,0,0,0,0.0,0.0,2,0.0,6.374002150572442,6.374002150572442,14.580585764893193,10.223876938203603,9.69023663667144,1
127,3,table-0258-207,2,6,1,92,191,79.30769230769229,0.3333333333333333,0,0,0,0.0,0.03333333333333333,2,0.0,6.374002150572442,6.374002150572442,14.580585764893193,10.223876938203603,9.69023663667144,1
128,3,table-0005-927,7,5,0,23,67,13.747252747252743,0.14285714285714285,0,0,0,0.0,0.0,2,0.0,6.374002150572442,6.374002150572442,14.580585764893193,10.223876938203603,9.69023663667144,1
129,3,table-0005-925,4,7,0,23,67,13.747252747252743,0.14285714285714285,0,0,0,0.0,0.0,2,0.0,6.374002150572442,6.374002150572442,14.580585764893193,10.223876938203603,9.69023663667144,1
130,3,table-0005-926,4,7,0,23,67,13.747252747252743,0.14285714285714285,0,0,0,0.0,0.0,2,0.0,6.374002150572442,6.374002150572442,14.580585764893193,10.223876938203603,9.69023663667144,1
131,3,table-0483-357,10,7,0,668,701,2058.010989010989,0.125,0,0,0,0.0,0.0,2,0.0,6.374002150572442,6.374002150572442,14.580585764893193,10.223876938203603,9.69023663667144,1
132,3,table-0009-475,17,5,0,363,131,26.62637362637363,1.0,0,0,0,0.0,0.0,2,0.0,6.374002150572442,6.374002150572442,14.580585764893193,10.223876938203603,9.69023663667144,1
