,query_id,query,table_id,row,col,nul,in_links,out_links,pgcount,tImp,leftColhits,SecColhits,bodyhits,qInPgTitle,qInTableTitle,query_l,idf1,idf2,idf3,idf4,idf5,idf6,esim,eavg,emax,esum,resim,reavg,remax,resum
10,1,world interest rates table,table-1020-619,4,3,0,3,17,2.3956043956043955,1.0,0,0,0,0.0,0.0,4,29.448853602238167,25.64219111246785,24.90025376773847,28.06255924111828,20.577839535866104,17.445876812718424,0.7890317375199016,0.1817451047673107,1.0000000000000002,6.542823771623185,0.3091623113713173,0.3091623113713173,0.3091623113713173,0.3091623113713173
11,1,world interest rates table,table-0288-531,3,5,0,44,47,107.2967032967033,0.5,0,0,0,0.0,0.04,4,29.448853602238167,25.64219111246785,24.90025376773847,28.06255924111828,20.577839535866104,17.445876812718424,0.712462584816366,0.13102561776049543,1.0000000000000002,5.765127181461799,0.0,0.0,0.0,0.0
12,1,world interest rates table,table-0288-530,4,5,1,44,47,107.2967032967033,0.5,0,0,0,0.0,0.03571428571428571,4,29.448853602238167,25.64219111246785,24.90025376773847,28.06255924111828,20.577839535866104,17.445876812718424,0.7180776799514418,0.1222693690698659,1.0000000000000002,5.868929715353563,0.5148268001451186,-0.03645014233147455,0.676778013345564,-0.18225071165737272
13,1,world interest rates table,table-1000-57,2,2,0,7,369,26.725274725274726,1.0,0,0,0,0.0,0.0,4,29.448853602238167,25.64219111246785,24.90025376773847,28.06255924111828,20.577839535866104,17.445876812718424,0.7797854813910037,0.15005177817548154,1.0000000000000002,7.202485352423114,0.853360222935732,0.7007266018764075,0.8717451893050686,2.1021798056292225
14,1,world interest rates table,table-1423-774,9,2,0,105,84,286.86813186813185,0.5,0,0,0,0.0,0.0,4,29.448853602238167,25.64219111246785,24.90025376773847,28.06255924111828,20.577839535866104,17.445876812718424,0.4109988759654064,0.10664736496632038,0.5193468085741713,3.412715678922252,0.7809439790720356,0.4545186132874713,0.8721568704540191,6.817779199312069
15,1,world interest rates table,table-0839-987,4,5,7,47,56,14.54945054945055,1.0,0,0,0,0.0,0.0,4,29.448853602238167,25.64219111246785,24.90025376773847,28.06255924111828,20.577839535866104,17.445876812718424,0.6325429078609236,0.10787003857268035,1.0,3.883321388616493,-0.1470923227776491,-0.121506269725601,0.15878529611954767,-0.850543888079207
16,1,world interest rates table,table-1203-836,4,8,0,147,94,28.54945054945055,0.3333333333333333,0,0,0,0.0,0.024390243902439025,4,29.448853602238167,25.64219111246785,24.90025376773847,28.06255924111828,20.577839535866104,17.445876812718424,0.4438870871542636,0.1134655701528144,1.0000000000000002,3.177035964278803,0.0,0.0,0.0,0.0
17,1,world interest rates table,table-1203-868,4,8,0,146,96,95.96703296703296,0.5,0,0,0,0.0,0.025,4,29.448853602238167,25.64219111246785,24.90025376773847,28.06255924111828,20.577839535866104,17.445876812718424,0.445708739025464,0.1152577303385358,1.0000000000000002,3.2272164494790023,0.0,0.0,0.0,0.0
18,1,world interest rates table,table-0063-827,10,2,0,292,114,460.94505494505495,0.2,0,0,0,0.0,0.0,4,29.448853602238167,25.64219111246785,24.90025376773847,28.06255924111828,20.577839535866104,17.445876812718424,0.7360259512255714,0.1276984532237107,1.0,10.215876257896856,0.8468144593892694,0.7662638187384035,0.8973324958178698,6.130110549907228
19,1,world interest rates table,table-1071-345,16,5,0,184,173,61.91208791208791,0.0,0,0,0,0.0,0.0,4,29.448853602238167,25.64219111246785,24.90025376773847,28.06255924111828,20.577839535866104,17.445876812718424,0.5752408330587537,0.10072225320589075,0.819707073817797,5.6404461795298815,0.8995878725625535,0.20462589071073842,1.0,6.7526543934543675
20,1,world interest rates table,table-0216-976,6,11,16,459,547,680.2197802197802,0.3333333333333333,0,0,0,0.0,0.025974025974025976,4,29.448853602238167,25.64219111246785,24.90025376773847,28.06255924111828,20.577839535866104,17.445876812718424,0.6439880255593943,0.1140058653319725,1.0,8.66444576522991,0.909838355915181,0.8351552136582344,1.0,2.505465640974703
21,1,world interest rates table,table-0216-970,4,11,16,459,547,680.2197802197802,0.3333333333333333,0,0,0,0.0,0.0392156862745098,4,29.448853602238167,25.64219111246785,24.90025376773847,28.06255924111828,20.577839535866104,17.445876812718424,0.6411836276248701,0.111810350902355,1.0,8.9448280721884,0.909838355915181,0.8351552136582344,1.0,2.505465640974703
22,1,world interest rates table,table-1391-8,29,6,29,480,401,178.34065934065933,0.0,0,0,0,0.0,0.0,4,29.448853602238167,25.64219111246785,24.90025376773847,28.06255924111828,20.577839535866104,17.445876812718424,0.6228376701566907,0.1295857298668787,1.0,7.256800872545206,0.3199752387470072,-0.01640284364777162,0.8717451893050686,-0.9841706188662973
23,1,world interest rates table,table-0377-686,1,1,0,76,74,46.05494505494506,1.0,0,0,0,0.0,0.0,4,29.448853602238167,25.64219111246785,24.90025376773847,28.06255924111828,20.577839535866104,17.445876812718424,0.6232679810884708,0.09777018788210416,1.0,3.5197267637557497,0.0,0.0,0.0,0.0
24,1,world interest rates table,table-0730-168,16,8,42,7,26,34.21978021978022,0.25,0,0,0,0.009174311926605505,0.0,4,29.448853602238167,25.64219111246785,24.90025376773847,28.06255924111828,20.577839535866104,17.445876812718424,0.6663916223337802,0.12391212698372597,1.0000000000000002,10.408618666632982,0.24819921080301588,0.17995276377987826,0.6660395115028607,6.478299496075618
25,1,world interest rates table,table-0554-923,1,2,0,7,10,40.38461538461539,0.5,0,0,0,0.0,0.0,4,29.448853602238167,25.64219111246785,24.90025376773847,28.06255924111828,20.577839535866104,17.445876812718424,0.7142269238842909,0.18229626489429984,1.0,7.291850595771994,0.0,0.0,0.0,0.0
26,1,world interest rates table,table-0552-511,1,3,0,5,17,2.2527472527472527,0.5,0,0,0,0.0,0.0,4,29.448853602238167,25.64219111246785,24.90025376773847,28.06255924111828,20.577839535866104,17.445876812718424,0.7921543627295715,0.1711334392984746,1.0,6.845337571938984,0.0,0.0,0.0,0.0
27,1,world interest rates table,table-1402-139,5,10,0,99,305,344.35164835164835,0.5,0,0,0,0.015151515151515152,0.0,4,29.448853602238167,25.64219111246785,24.90025376773847,28.06255924111828,20.577839535866104,17.445876812718424,0.5676685950230342,0.14104310903829106,1.0000000000000002,10.719276286910121,0.4169452902133556,0.3719064117776275,1.0,3.7190641177762753
28,1,world interest rates table,table-0998-242,2,2,2,24,246,10.098901098901099,0.5,0,0,0,0.0,0.0,4,29.448853602238167,25.64219111246785,24.90025376773847,28.06255924111828,20.577839535866104,17.445876812718424,0.6091340035942332,0.12083132562221154,1.0,6.766554234843846,0.40992245136741534,0.36671869577024735,0.5109278883676683,1.100156087310742
29,1,world interest rates table,table-0533-191,2,2,2,118,534,11.340659340659341,0.09090909090909091,0,0,0,0.0,0.0,4,29.448853602238167,25.64219111246785,24.90025376773847,28.06255924111828,20.577839535866104,17.445876812718424,0.5899366619014574,0.11854033019895234,1.0,5.6899358495497125,0.6409622285918289,0.35617252479646533,0.6532143611912651,1.068517574389396
30,1,world interest rates table,table-0507-876,2,2,2,1489,265,258.7032967032967,0.125,0,0,0,0.0,0.0,4,29.448853602238167,25.64219111246785,24.90025376773847,28.06255924111828,20.577839535866104,17.445876812718424,0.6006485504489502,0.13060515897605984,1.0,5.746626994946633,0.29416006810889345,0.2946140994715369,0.3091623113713173,0.5892281989430738
31,1,world interest rates table,table-0998-240,2,2,2,26,257,11.901098901098901,0.5,0,0,0,0.0,0.0,4,29.448853602238167,25.64219111246785,24.90025376773847,28.06255924111828,20.577839535866104,17.445876812718424,0.6032830749817502,0.11233616363231899,1.0,6.290825163409863,0.40992245136741534,0.36671869577024735,0.5109278883676683,1.100156087310742
32,1,world interest rates table,table-0998-43,2,2,2,26,257,10.857142857142858,0.5,0,0,0,0.0,0.0,4,29.448853602238167,25.64219111246785,24.90025376773847,28.06255924111828,20.577839535866104,17.445876812718424,0.6124864594161527,0.12794476491149118,1.0,7.164906835043506,0.29416006810889345,0.2946140994715369,0.3091623113713173,0.5892281989430738
33,1,world interest rates table,table-0997-806,2,2,2,28,252,16.582417582417584,0.5,0,0,0,0.0,0.0,4,29.448853602238167,25.64219111246785,24.90025376773847,28.06255924111828,20.577839535866104,17.445876812718424,0.6071590450268942,0.1156793601257916,1.0,6.940761607547496,0.29416006810889345,0.2946140994715369,0.3091623113713173,0.5892281989430738
34,1,world interest rates table,table-0424-979,8,4,0,9,156,4.373626373626373,1.0,0,0,0,0.0,0.0,4,29.448853602238167,25.64219111246785,24.90025376773847,28.06255924111828,20.577839535866104,17.445876812718424,0.24155393496819297,0.05643129130597274,0.6760931947542426,1.5800761565672368,0.9385794326793123,0.36273112173532307,0.8923127804547305,4.7155045825592
35,1,world interest rates table,table-0464-505,93,5,0,38,41,82.89010989010988,1.0,0,0,0,0.0,0.0,4,29.448853602238167,25.64219111246785,24.90025376773847,28.06255924111828,20.577839535866104,17.445876812718424,0.5788639624135659,0.09586189836922289,0.7313135232397441,4.98481871519959,0.5988160482183903,0.47185361492649985,0.7170973743516247,1.8874144597059994
36,1,world interest rates table,table-1049-763,13,6,3,22,114,16.384615384615383,0.08333333333333333,0,0,0,0.0,0.0,4,29.448853602238167,25.64219111246785,24.90025376773847,28.06255924111828,20.577839535866104,17.445876812718424,0.5948740183358838,0.10956473088741372,0.819707073817797,6.135624929695169,0.7553531758764489,0.44035177319690155,1.0,7.485980144347327
37,1,world interest rates table,table-0031-203,32,6,11,1297,799,293.3076923076923,1.0,0,0,0,0.0,0.0,4,29.448853602238167,25.64219111246785,24.90025376773847,28.06255924111828,20.577839535866104,17.445876812718424,0.5876943958535047,0.10687170088028866,0.819707073817797,3.8473812316903917,0.6966571170684001,0.39530122936120254,0.9242786769592884,13.044940568919683
38,1,world interest rates table,table-1049-718,30,6,11,240,620,91.24175824175825,0.022222222222222223,0,0,0,0.0,0.0,4,29.448853602238167,25.64219111246785,24.90025376773847,28.06255924111828,20.577839535866104,17.445876812718424,0.5737895680466315,0.09702635432274591,0.819707073817797,4.657265007491803,0.6620875642359021,0.38130256085809455,0.9242786769592884,12.201681947459026
39,1,world interest rates table,table-0168-741,6,6,0,1330,679,1010.065934065934,0.3333333333333333,0,0,0,0.0,0.015625,4,29.448853602238167,25.64219111246785,24.90025376773847,28.06255924111828,20.577839535866104,17.445876812718424,0.4693334364669129,0.1442729613192529,1.0000000000000002,5.7709184527701165,0.9454711266536717,0.4226477899495755,1.0,6.762364639193208
40,1,world interest rates table,table-0060-37,62,3,26,135,336,30.560439560439562,0.04,0,0,0,0.0,0.0,4,29.448853602238167,25.64219111246785,24.90025376773847,28.06255924111828,20.577839535866104,17.445876812718424,0.5745300894112068,0.09067969658472971,0.819707073817797,3.26446907705027,0.8241723965218196,0.2107906445529049,0.9257176056419255,15.387717052362056
41,1,world interest rates table,table-1049-723,15,6,18,240,620,91.24175824175825,0.022222222222222223,0,0,0,0.0,0.0,4,29.448853602238167,25.64219111246785,24.90025376773847,28.06255924111828,20.577839535866104,17.445876812718424,0.5889473478066823,0.10203409088140092,0.819707073817797,4.897636362307244,0.7786439361290158,0.39618975398402395,0.9461401157827892,7.923795079680479
42,1,world interest rates table,table-0823-471,28,6,41,10,79,12.967032967032967,1.0,0,0,0,0.0,0.0,4,29.448853602238167,25.64219111246785,24.90025376773847,28.06255924111828,20.577839535866104,17.445876812718424,0.5540553351255911,0.09064173997071873,0.819707073817797,3.988236558711624,0.9793437704300892,0.4962622926414599,1.0,14.391606486602337
43,1,world interest rates table,table-1049-725,37,6,51,240,620,91.24175824175825,0.022222222222222223,0,0,0,0.0,0.0,4,29.448853602238167,25.64219111246785,24.90025376773847,28.06255924111828,20.577839535866104,17.445876812718424,0.5602555839637817,0.08814847207658189,0.819707073817797,4.2311266596759305,0.9361341007717706,0.4659242374166682,1.0,17.705121021833392
44,1,world interest rates table,table-1462-893,0,1,0,238,116,176.8131868131868,0.3333333333333333,0,0,0,0.0,0.0,4,29.448853602238167,25.64219111246785,24.90025376773847,28.06255924111828,20.577839535866104,17.445876812718424,0.661000637442299,0.11828324791015939,1.0000000000000002,9.46265983281275,0.795575733385374,0.7426264912913867,0.8320386213915084,1.4852529825827734
45,1,world interest rates table,table-1049-749,4,6,4,240,620,91.24175824175825,0.022222222222222223,0,0,0,0.0,0.0,4,29.448853602238167,25.64219111246785,24.90025376773847,28.06255924111828,20.577839535866104,17.445876812718424,0.5792934290611914,0.09431069429898804,0.819707073817797,4.904156103547378,0.8378940050354545,0.44942731327619645,0.8721568704540191,2.2471365663809824
46,1,world interest rates table,table-0749-810,9,3,1,103,147,214.1868131868132,0.25,0,0,0,0.0,0.0,4,29.448853602238167,25.64219111246785,24.90025376773847,28.06255924111828,20.577839535866104,17.445876812718424,0.4932824937452452,0.08598432237641186,1.0,2.063623737033885,0.6419567364798043,0.6419567364798043,0.6419567364798043,0.6419567364798043
47,1,world interest rates table,table-1452-662,17,8,38,522,230,983.5054945054945,0.3333333333333333,0,0,0,0.0,0.0,4,29.448853602238167,25.64219111246785,24.90025376773847,28.06255924111828,20.577839535866104,17.445876812718424,0.29528236782449757,0.07168459196358198,1.0,2.2939069428346235,0.7609063269205172,0.6693485789095194,0.6854827966277737,1.3386971578190388
48,1,world interest rates table,table-1470-745,30,5,89,85,314,3.3736263736263736,0.1111111111111111,0,0,0,0.0,0.0,4,29.448853602238167,25.64219111246785,24.90025376773847,28.06255924111828,20.577839535866104,17.445876812718424,0.5766601880553474,0.08263738477719254,0.819707073817797,4.958243086631552,0.927802372761125,0.6861790772391493,0.9322194275763317,4.803253540674045
49,1,world interest rates table,table-1138-576,6,2,0,940,884,148.34065934065933,0.05555555555555555,0,0,0,0.0,0.0,4,29.448853602238167,25.64219111246785,24.90025376773847,28.06255924111828,20.577839535866104,17.445876812718424,0.5765375554831427,0.11581838334308125,1.0,4.169461800350925,0.3869452025783623,0.022444108146111464,0.7759248808016248,0.22444108146111463
50,1,world interest rates table,table-0781-227,7,2,0,284,321,113.91208791208791,0.5,0,0,0,0.02564102564102564,0.0,4,29.448853602238167,25.64219111246785,24.90025376773847,28.06255924111828,20.577839535866104,17.445876812718424,0.682586486302842,0.15714875013115287,1.0,8.800330007344561,0.7489394423775154,0.6988760625266925,0.7643070043355628,2.0966281875800776
51,1,world interest rates table,table-1318-690,3,1,0,155,144,11.538461538461538,0.07142857142857142,0,0,0,0.0,0.0,4,29.448853602238167,25.64219111246785,24.90025376773847,28.06255924111828,20.577839535866104,17.445876812718424,0.679949027072723,0.149035034224113,1.0,4.172980958275164,0.5781007020044382,0.4961042372410824,0.6854827966277737,1.488312711723247
52,1,world interest rates table,table-1260-774,2,2,2,315,329,111.76923076923077,0.125,0,0,0,0.0,0.0,4,29.448853602238167,25.64219111246785,24.90025376773847,28.06255924111828,20.577839535866104,17.445876812718424,0.6508455005560334,0.12139211202780241,1.0,6.312389825445726,0.2853590473226557,0.2844172987348982,0.28876870989803993,0.5688345974697964
53,1,world interest rates table,table-0165-510,118,8,0,71,185,43.56043956043956,0.16666666666666666,0,0,0,0.0,0.0,4,29.448853602238167,25.64219111246785,24.90025376773847,28.06255924111828,20.577839535866104,17.445876812718424,0.5014993418261479,0.07710961136536783,0.7290122629420455,5.860330463767955,0.6589773057425957,0.11412023728336489,0.8320386213915084,2.282404745667298
54,1,world interest rates table,table-1266-875,6,2,0,249,413,41.2967032967033,0.07692307692307693,0,0,0,0.0,0.0,4,29.448853602238167,25.64219111246785,24.90025376773847,28.06255924111828,20.577839535866104,17.445876812718424,0.5744539416255776,0.11663534723487423,1.0,4.198872500455472,0.6805317791020149,0.09941165410871614,0.7759248808016248,0.4970582705435807
55,1,world interest rates table,table-0914-103,20,8,24,682,235,1299.5824175824175,0.0625,0,0,0,0.0,0.00684931506849315,4,29.448853602238167,25.64219111246785,24.90025376773847,28.06255924111828,20.577839535866104,17.445876812718424,0.6567925640211048,0.12615484983956463,1.0000000000000002,6.56005219165736,0.7172978023672577,0.16373384204943917,0.8601274178963569,6.876821366076445
56,1,world interest rates table,table-1248-402,2,2,2,315,329,111.76923076923077,0.125,0,0,0,0.0,0.0,4,29.448853602238167,25.64219111246785,24.90025376773847,28.06255924111828,20.577839535866104,17.445876812718424,0.6464230311756946,0.1186273244832465,1.0,6.168620873128818,0.2853590473226557,0.2844172987348982,0.28876870989803993,0.5688345974697964
57,1,world interest rates table,table-0354-778,8,2,0,159,110,290.9230769230769,0.0,0,0,0,0.0,0.0,4,29.448853602238167,25.64219111246785,24.90025376773847,28.06255924111828,20.577839535866104,17.445876812718424,0.10418076243398655,0.07199649417688733,0.2918805194744286,1.4399298835377465,0.8435261274768747,0.5433459690712661,0.9072666748447837,5.43345969071266
58,1,world interest rates table,table-0707-517,2,2,2,87,187,7.593406593406593,0.3333333333333333,0,0,0,0.0,0.0,4,29.448853602238167,25.64219111246785,24.90025376773847,28.06255924111828,20.577839535866104,17.445876812718424,0.6763314036081097,0.1372467193497461,1.0,6.587842528787814,0.2984885464983074,0.2984885464983074,0.2984885464983074,0.2984885464983074
59,1,world interest rates table,table-0189-66,8,2,0,250,322,21.307692307692307,0.07142857142857142,0,0,0,0.0,0.0,4,29.448853602238167,25.64219111246785,24.90025376773847,28.06255924111828,20.577839535866104,17.445876812718424,0.6847750888773029,0.14849040523777984,1.0,5.345654588560074,0.9326197428751133,0.33713683229169567,0.9525344058067403,3.3713683229169567
60,2,2008 beijing olympics,table-1578-197,1,6,0,591,645,178.47252747252747,0.05555555555555555,0,0,0,0.0,0.0,3,4.428092001517128,5.585544790208171,5.585544790208171,4.9389176252831195,2.43826261852698,2.1722990700298417,0.5401190949478784,0.12785059645884414,1.0,4.602621472518389,0.3849995166709721,0.2297832175102947,0.7048087353827968,1.608482522572063
61,2,2008 beijing olympics,table-1408-870,6,4,6,226,255,25.967032967032967,0.16666666666666666,0,0,0,0.025,0.0,3,4.428092001517128,5.585544790208171,5.585544790208171,4.9389176252831195,2.43826261852698,2.1722990700298417,0.35249205297851105,0.14813352819864747,1.0,4.888406430555366,0.8138609081689591,0.3948326114017733,1.0,0.7896652228035466
62,2,2008 beijing olympics,table-1408-871,12,4,12,226,255,25.967032967032967,0.16666666666666666,0,0,0,0.013513513513513514,0.0,3,4.428092001517128,5.585544790208171,5.585544790208171,4.9389176252831195,2.43826261852698,2.1722990700298417,0.3251337021440904,0.14902899236591524,1.0,4.917956748075203,0.8138609081689591,0.3948326114017733,1.0,0.7896652228035466
63,2,2008 beijing olympics,table-1408-869,7,4,7,226,255,25.967032967032967,0.16666666666666666,0,0,0,0.020833333333333332,0.0,3,4.428092001517128,5.585544790208171,5.585544790208171,4.9389176252831195,2.43826261852698,2.1722990700298417,0.4380358558137532,0.171803744529541,1.0,5.669523569474853,0.8138609081689591,0.3948326114017733,1.0,0.7896652228035466
64,2,2008 beijing olympics,table-0517-363,5,7,1,47,65,12.32967032967033,0.3333333333333333,0,0,0,0.0,0.0,3,4.428092001517128,5.585544790208171,5.585544790208171,4.9389176252831195,2.43826261852698,2.1722990700298417,0.3561316344471419,0.09576461008902121,0.5276293511134519,2.872938302670636,1.0,1.0,1.0,1.0
65,2,2008 beijing olympics,table-0517-237,5,7,1,103,101,37.81318681318681,0.3333333333333333,0,0,0,0.0,0.0,3,4.428092001517128,5.585544790208171,5.585544790208171,4.9389176252831195,2.43826261852698,2.1722990700298417,0.3672155034901887,0.0972875930846042,0.5276293511134519,3.2104905717919388,1.0,1.0,1.0,1.0
66,2,2008 beijing olympics,table-0620-231,5,9,1,54,46,15.703296703296703,0.3333333333333333,0,0,0,0.0,0.0,3,4.428092001517128,5.585544790208171,5.585544790208171,4.9389176252831195,2.43826261852698,2.1722990700298417,0.33879461570196084,0.0814270712772683,0.5276293511134519,2.931374565981659,0.8046379721805516,0.38663785483461566,1.0,0.7732757096692313
67,2,2008 beijing olympics,table-0391-82,5,9,1,61,69,14.912087912087912,0.5,0,0,0,0.0,0.0,3,4.428092001517128,5.585544790208171,5.585544790208171,4.9389176252831195,2.43826261852698,2.1722990700298417,0.3348684951814356,0.08765829020158607,0.5276293511134519,2.8927235766523403,0.6676113576840819,0.5143167251748548,1.0,1.5429501755245645
68,2,2008 beijing olympics,table-0092-846,5,7,1,62,42,10.945054945054945,0.5,0,0,0,0.0,0.0,3,4.428092001517128,5.585544790208171,5.585544790208171,4.9389176252831195,2.43826261852698,2.1722990700298417,0.35840512864783736,0.09469356791875409,0.5276293511134519,2.8408070375626227,1.0,1.0,1.0,1.0
69,2,2008 beijing olympics,table-0876-75,5,9,1,23,37,5.197802197802198,1.0,0,0,0,0.0,0.0,3,4.428092001517128,5.585544790208171,5.585544790208171,4.9389176252831195,2.43826261852698,2.1722990700298417,0.3371298224439988,0.08984618010345502,0.5276293511134519,2.9649239434140156,0.6217176421706713,0.5812130109603048,1.0,1.1624260219206095
70,2,2008 beijing olympics,table-0346-771,3,7,1,54,76,4.934065934065934,0.5,0,0,0,0.0,0.0,3,4.428092001517128,5.585544790208171,5.585544790208171,4.9389176252831195,2.43826261852698,2.1722990700298417,0.3554300185582408,0.09238526970622284,0.5276293511134519,2.771558091186685,0.4962389906672782,0.3821913433948234,1.0,1.1465740301844702
71,2,2008 beijing olympics,table-0396-316,3,7,1,51,68,5.065934065934066,1.0,0,0,0,0.0,0.0,3,4.428092001517128,5.585544790208171,5.585544790208171,4.9389176252831195,2.43826261852698,2.1722990700298417,0.35256950894472766,0.09053664318331063,0.5276293511134519,2.716099295499319,0.4962389906672782,0.3821913433948234,1.0,1.1465740301844702
72,2,2008 beijing olympics,table-0396-314,3,7,1,49,66,2.967032967032967,1.0,0,0,0,0.0,0.0,3,4.428092001517128,5.585544790208171,5.585544790208171,4.9389176252831195,2.43826261852698,2.1722990700298417,0.353934039265777,0.09274151071155587,0.5276293511134519,2.782245321346676,0.4962389906672782,0.3821913433948234,1.0,1.1465740301844702
73,2,2008 beijing olympics,table-0396-317,3,7,1,51,69,4.483516483516484,1.0,0,0,0,0.0,0.0,3,4.428092001517128,5.585544790208171,5.585544790208171,4.9389176252831195,2.43826261852698,2.1722990700298417,0.351371373604714,0.09211018388326143,0.5276293511134519,2.763305516497843,0.4962389906672782,0.3821913433948234,1.0,1.1465740301844702
74,2,2008 beijing olympics,table-0396-315,3,7,1,51,68,4.0,1.0,0,0,0,0.0,0.0,3,4.428092001517128,5.585544790208171,5.585544790208171,4.9389176252831195,2.43826261852698,2.1722990700298417,0.3517372729965405,0.09110118959483278,0.5276293511134519,2.7330356878449833,0.4962389906672782,0.3821913433948234,1.0,1.1465740301844702
75,2,2008 beijing olympics,table-0395-845,3,7,1,41,69,3.4395604395604398,1.0,0,0,0,0.0,0.0,3,4.428092001517128,5.585544790208171,5.585544790208171,4.9389176252831195,2.43826261852698,2.1722990700298417,0.3561316344471419,0.09576461008902121,0.5276293511134519,2.872938302670636,0.4962389906672782,0.3821913433948234,1.0,1.1465740301844702
76,2,2008 beijing olympics,table-0552-593,3,7,1,50,60,13.703296703296703,0.3333333333333333,0,0,0,0.0,0.0,3,4.428092001517128,5.585544790208171,5.585544790208171,4.9389176252831195,2.43826261852698,2.1722990700298417,0.36330732223975915,0.09648782459507892,0.5276293511134519,3.1840982116376044,0.4962389906672782,0.3821913433948234,1.0,1.1465740301844702
77,2,2008 beijing olympics,table-0915-390,5,6,5,22,23,4.285714285714286,1.0,0,0,0,0.0,0.0,3,4.428092001517128,5.585544790208171,5.585544790208171,4.9389176252831195,2.43826261852698,2.1722990700298417,0.3943571204443041,0.10395287163019536,0.3121387380416956,2.8067275340152746,0.9836694192526598,0.7683240847614842,1.0,2.3049722542844524
78,2,2008 beijing olympics,table-1038-905,2,7,1,1864,717,5597.934065934066,0.3333333333333333,0,0,0,0.0,0.0,3,4.428092001517128,5.585544790208171,5.585544790208171,4.9389176252831195,2.43826261852698,2.1722990700298417,0.35433485351846655,0.08429893347189386,0.5276293511134519,2.7818648045724976,0.9727160024144148,0.7711656472111903,1.0,2.313496941633571
